Metaphor	Image
It was a small room that was minimally furnished.	C:/DataSet/SNLI/ImagesTest\image_642.jpg
It was a small room that was minimally furnished.	C:/DataSet/SNLI/ImagesTest\image_643.jpg
It was a small room that was minimally furnished.	C:/DataSet/SNLI/ImagesTest\image_644.jpg
It was a small room that was minimally furnished.	C:/DataSet/SNLI/ImagesTest\image_645.jpg
He was defenseless and vulnerable among dangerous and hostile people.	C:/DataSet/SNLI/ImagesTest\image_646.jpg
He was defenseless and vulnerable among dangerous and hostile people.	C:/DataSet/SNLI/ImagesTest\image_647.jpg
He was defenseless and vulnerable among dangerous and hostile people.	C:/DataSet/SNLI/ImagesTest\image_648.jpg
He was defenseless and vulnerable among dangerous and hostile people.	C:/DataSet/SNLI/ImagesTest\image_649.jpg
The pain was severe and acute, resembling the piercing of a dagger. 	C:/DataSet/SNLI/ImagesTest\image_650.jpg
The pain was severe and acute, resembling the piercing of a dagger. 	C:/DataSet/SNLI/ImagesTest\image_651.jpg
The pain was severe and acute, resembling the piercing of a dagger. 	C:/DataSet/SNLI/ImagesTest\image_652.jpg
The pain was severe and acute, resembling the piercing of a dagger. 	C:/DataSet/SNLI/ImagesTest\image_653.jpg
To make the moments go by with more joy	C:/DataSet/SNLI/ImagesTest\image_654.jpg
To make the moments go by with more joy	C:/DataSet/SNLI/ImagesTest\image_655.jpg
To make the moments go by with more joy	C:/DataSet/SNLI/ImagesTest\image_656.jpg
To make the moments go by with more joy	C:/DataSet/SNLI/ImagesTest\image_657.jpg
She was very special to me and I loved her very much.	C:/DataSet/SNLI/ImagesTest\image_658.jpg
She was very special to me and I loved her very much.	C:/DataSet/SNLI/ImagesTest\image_659.jpg
She was very special to me and I loved her very much.	C:/DataSet/SNLI/ImagesTest\image_660.jpg
She was very special to me and I loved her very much.	C:/DataSet/SNLI/ImagesTest\image_661.jpg
Confront the reality, Charlie, the whole Ashland police department is old and should be replaced with a fresher and more energized team, just like a pair of three-week-old gym socks that need to be constantly changed with a new pair. 	C:/DataSet/SNLI/ImagesTest\image_662.jpg
Confront the reality, Charlie, the whole Ashland police department is old and should be replaced with a fresher and more energized team, just like a pair of three-week-old gym socks that need to be constantly changed with a new pair. 	C:/DataSet/SNLI/ImagesTest\image_663.jpg
Confront the reality, Charlie, the whole Ashland police department is old and should be replaced with a fresher and more energized team, just like a pair of three-week-old gym socks that need to be constantly changed with a new pair. 	C:/DataSet/SNLI/ImagesTest\image_664.jpg
Confront the reality, Charlie, the whole Ashland police department is old and should be replaced with a fresher and more energized team, just like a pair of three-week-old gym socks that need to be constantly changed with a new pair. 	C:/DataSet/SNLI/ImagesTest\image_665.jpg
She is very interested in butterflies and that absorbs her time and attention completely.	C:/DataSet/SNLI/ImagesTest\image_666.jpg
She is very interested in butterflies and that absorbs her time and attention completely.	C:/DataSet/SNLI/ImagesTest\image_667.jpg
She is very interested in butterflies and that absorbs her time and attention completely.	C:/DataSet/SNLI/ImagesTest\image_668.jpg
The weather in the botanical garden is characterized by a high level of precipitation, much like the frequent rain showers that occur in a rain forest.	C:/DataSet/SNLI/ImagesTest\image_669.jpg
The weather in the botanical garden is characterized by a high level of precipitation, much like the frequent rain showers that occur in a rain forest.	C:/DataSet/SNLI/ImagesTest\image_670.jpg
The weather in the botanical garden is characterized by a high level of precipitation, much like the frequent rain showers that occur in a rain forest.	C:/DataSet/SNLI/ImagesTest\image_671.jpg
The weather in the botanical garden is characterized by a high level of precipitation, much like the frequent rain showers that occur in a rain forest.	C:/DataSet/SNLI/ImagesTest\image_672.jpg
The images were exposed to a bright light that made them feel warm.	C:/DataSet/SNLI/ImagesTest\image_673.jpg
The images were exposed to a bright light that made them feel warm.	C:/DataSet/SNLI/ImagesTest\image_674.jpg
The images were exposed to a bright light that made them feel warm.	C:/DataSet/SNLI/ImagesTest\image_675.jpg
Ensure no one mistreatment results from creating ill will between them.	C:/DataSet/SNLI/ImagesTest\image_676.jpg
Ensure no one mistreatment results from creating ill will between them.	C:/DataSet/SNLI/ImagesTest\image_677.jpg
Ensure no one mistreatment results from creating ill will between them.	C:/DataSet/SNLI/ImagesTest\image_678.jpg
Ensure no one mistreatment results from creating ill will between them.	C:/DataSet/SNLI/ImagesTest\image_679.jpg
Individuals viewed you as a person who is shunned by society and not accepted in social situations.	C:/DataSet/SNLI/ImagesTest\image_680.jpg
Individuals viewed you as a person who is shunned by society and not accepted in social situations.	C:/DataSet/SNLI/ImagesTest\image_681.jpg
Individuals viewed you as a person who is shunned by society and not accepted in social situations.	C:/DataSet/SNLI/ImagesTest\image_682.jpg
Individuals viewed you as a person who is shunned by society and not accepted in social situations.	C:/DataSet/SNLI/ImagesTest\image_683.jpg
The water level in the reservoir had not increased because it had not rained recently.	C:/DataSet/SNLI/ImagesTest\image_684.jpg
The water level in the reservoir had not increased because it had not rained recently.	C:/DataSet/SNLI/ImagesTest\image_685.jpg
The water level in the reservoir had not increased because it had not rained recently.	C:/DataSet/SNLI/ImagesTest\image_686.jpg
The water level in the reservoir had not increased because it had not rained recently.	C:/DataSet/SNLI/ImagesTest\image_687.jpg
This was the site of their first meeting, in a room with lots of mirrors, a space that resembles a very large airplane hangar.	C:/DataSet/SNLI/ImagesTest\image_688.jpg
This was the site of their first meeting, in a room with lots of mirrors, a space that resembles a very large airplane hangar.	C:/DataSet/SNLI/ImagesTest\image_689.jpg
This was the site of their first meeting, in a room with lots of mirrors, a space that resembles a very large airplane hangar.	C:/DataSet/SNLI/ImagesTest\image_690.jpg
This was the site of their first meeting, in a room with lots of mirrors, a space that resembles a very large airplane hangar.	C:/DataSet/SNLI/ImagesTest\image_691.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_692.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_693.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_694.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_695.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_696.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_697.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_698.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_699.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_700.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_701.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_702.jpg
The fading away of the pretty and engaging scene in the young moon's light was pleasing to both myself and Steerforth, as we looked on.	C:/DataSet/SNLI/ImagesTest\image_703.jpg
All the information available to me is difficult to absorb and understand.	C:/DataSet/SNLI/ImagesTest\image_704.jpg
All the information available to me is difficult to absorb and understand.	C:/DataSet/SNLI/ImagesTest\image_705.jpg
The girl was relaxed and did not worry about formalities or expectations, similar to how a wedding is still conducted with dignity and reverence even when it is a relaxed black tie event.	C:/DataSet/SNLI/ImagesTest\image_706.jpg
The girl was relaxed and did not worry about formalities or expectations, similar to how a wedding is still conducted with dignity and reverence even when it is a relaxed black tie event.	C:/DataSet/SNLI/ImagesTest\image_707.jpg
The girl was relaxed and did not worry about formalities or expectations, similar to how a wedding is still conducted with dignity and reverence even when it is a relaxed black tie event.	C:/DataSet/SNLI/ImagesTest\image_708.jpg
The cancer caused her to experience a gradual weakening of her body, akin to the withering and fading of a once-lively flower under the sun, leaving her fragile and devoid of the vitality of youth.	C:/DataSet/SNLI/ImagesTest\image_709.jpg
Confusion is spreading through the community, with many individuals experiencing an intense desire to take action.	C:/DataSet/SNLI/ImagesTest\image_710.jpg
Confusion is spreading through the community, with many individuals experiencing an intense desire to take action.	C:/DataSet/SNLI/ImagesTest\image_711.jpg
Confusion is spreading through the community, with many individuals experiencing an intense desire to take action.	C:/DataSet/SNLI/ImagesTest\image_712.jpg
The meat was cooked in a fatty sauce.	C:/DataSet/SNLI/ImagesTest\image_713.jpg
The meat was cooked in a fatty sauce.	C:/DataSet/SNLI/ImagesTest\image_714.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_715.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_716.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_717.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_718.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_719.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_720.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_721.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_722.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_723.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_724.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_725.jpg
Adam did not comprehend the underlying cause of the crisis. 	C:/DataSet/SNLI/ImagesTest\image_726.jpg
verbal expressions have the capacity to harm or hurt others.	C:/DataSet/SNLI/ImagesTest\image_727.jpg
verbal expressions have the capacity to harm or hurt others.	C:/DataSet/SNLI/ImagesTest\image_728.jpg
verbal expressions have the capacity to harm or hurt others.	C:/DataSet/SNLI/ImagesTest\image_729.jpg
The government took the rules and guidelines set by the law and converted them into a code-based system.	C:/DataSet/SNLI/ImagesTest\image_730.jpg
The government took the rules and guidelines set by the law and converted them into a code-based system.	C:/DataSet/SNLI/ImagesTest\image_731.jpg
The government took the rules and guidelines set by the law and converted them into a code-based system.	C:/DataSet/SNLI/ImagesTest\image_732.jpg
The government took the rules and guidelines set by the law and converted them into a code-based system.	C:/DataSet/SNLI/ImagesTest\image_733.jpg
He called for the assistance of a person who works for him.	C:/DataSet/SNLI/ImagesTest\image_734.jpg
He called for the assistance of a person who works for him.	C:/DataSet/SNLI/ImagesTest\image_735.jpg
He called for the assistance of a person who works for him.	C:/DataSet/SNLI/ImagesTest\image_736.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_737.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_738.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_739.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_740.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_741.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_742.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_743.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_744.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_745.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_746.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_747.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_748.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_749.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_750.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_751.jpg
It is unfortunate to witness the consequences of not knowing or understanding.	C:/DataSet/SNLI/ImagesTest\image_752.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_753.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_754.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_755.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_756.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_757.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_758.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_759.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_760.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_761.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_762.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_763.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_764.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_765.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_766.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_767.jpg
She decided that she would commit herself to doing whatever was necessary to achieve security.	C:/DataSet/SNLI/ImagesTest\image_768.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_769.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_770.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_771.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_772.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_773.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_774.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_775.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_776.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_777.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_778.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_779.jpg
Tim used insulting words which were his own way of seasoning his speech with strong language.	C:/DataSet/SNLI/ImagesTest\image_780.jpg
When you are being overwhelmed by many small issues, it is harder to give attention to what is important.	C:/DataSet/SNLI/ImagesTest\image_781.jpg
When you are being overwhelmed by many small issues, it is harder to give attention to what is important.	C:/DataSet/SNLI/ImagesTest\image_782.jpg
When you are being overwhelmed by many small issues, it is harder to give attention to what is important.	C:/DataSet/SNLI/ImagesTest\image_783.jpg
A plethora of cigarettes were bought and consumed by the man, which ultimately devastated his health and well-being.	C:/DataSet/SNLI/ImagesTest\image_784.jpg
A plethora of cigarettes were bought and consumed by the man, which ultimately devastated his health and well-being.	C:/DataSet/SNLI/ImagesTest\image_785.jpg
A plethora of cigarettes were bought and consumed by the man, which ultimately devastated his health and well-being.	C:/DataSet/SNLI/ImagesTest\image_786.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_787.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_788.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_789.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_790.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_791.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_792.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_793.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_794.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_795.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_796.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_797.jpg
A small, dried up orange resting in a dark, blank sky, with the sun relatively far away from the observer. 	C:/DataSet/SNLI/ImagesTest\image_798.jpg
Jane knew these discussions could potentially cause a conflict to arise later on. 	C:/DataSet/SNLI/ImagesTest\image_799.jpg
Jane knew these discussions could potentially cause a conflict to arise later on. 	C:/DataSet/SNLI/ImagesTest\image_800.jpg
Jane knew these discussions could potentially cause a conflict to arise later on. 	C:/DataSet/SNLI/ImagesTest\image_801.jpg
Jane knew these discussions could potentially cause a conflict to arise later on. 	C:/DataSet/SNLI/ImagesTest\image_802.jpg
There was a destructive event that happened during the nighttime that caused harm to a group of buildings and possibly the people within it. 	C:/DataSet/SNLI/ImagesTest\image_803.jpg
There was a destructive event that happened during the nighttime that caused harm to a group of buildings and possibly the people within it. 	C:/DataSet/SNLI/ImagesTest\image_804.jpg
There was a destructive event that happened during the nighttime that caused harm to a group of buildings and possibly the people within it. 	C:/DataSet/SNLI/ImagesTest\image_805.jpg
She did modeling work, being paid for her work, as she had the sufficient skills, namely, the looks of a model, as well as the discipline and demeanor of a professional model.	C:/DataSet/SNLI/ImagesTest\image_806.jpg
She did modeling work, being paid for her work, as she had the sufficient skills, namely, the looks of a model, as well as the discipline and demeanor of a professional model.	C:/DataSet/SNLI/ImagesTest\image_807.jpg
She did modeling work, being paid for her work, as she had the sufficient skills, namely, the looks of a model, as well as the discipline and demeanor of a professional model.	C:/DataSet/SNLI/ImagesTest\image_808.jpg
She did modeling work, being paid for her work, as she had the sufficient skills, namely, the looks of a model, as well as the discipline and demeanor of a professional model.	C:/DataSet/SNLI/ImagesTest\image_809.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_810.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_811.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_812.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_813.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_814.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_815.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_816.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_817.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_818.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_819.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_820.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_821.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_822.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_823.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_824.jpg
My lawyer is aggressive and fierce.	C:/DataSet/SNLI/ImagesTest\image_825.jpg
An insect with wings landed on top of a helmet and walked across it.	C:/DataSet/SNLI/ImagesTest\image_826.jpg
An insect with wings landed on top of a helmet and walked across it.	C:/DataSet/SNLI/ImagesTest\image_827.jpg
An insect with wings landed on top of a helmet and walked across it.	C:/DataSet/SNLI/ImagesTest\image_828.jpg
An insect with wings landed on top of a helmet and walked across it.	C:/DataSet/SNLI/ImagesTest\image_829.jpg
I spent a long time struggling to make this decision, thinking about various options and analyzing the pros and cons before finally coming to a conclusion.	C:/DataSet/SNLI/ImagesTest\image_830.jpg
