Metaphor,Image
Her body became like a partially full bag of grain.,C:/DataSet/SNLI/ImagesTrain\image_3822.jpg
Her body became like a partially full bag of grain.,C:/DataSet/SNLI/ImagesTrain\image_3823.jpg
Am I supposed to gobble up that story?,C:/DataSet/SNLI/ImagesTrain\image_3824.jpg
Am I supposed to gobble up that story?,C:/DataSet/SNLI/ImagesTrain\image_3825.jpg
Am I supposed to gobble up that story?,C:/DataSet/SNLI/ImagesTrain\image_3826.jpg
Am I supposed to gobble up that story?,C:/DataSet/SNLI/ImagesTrain\image_3827.jpg
"Duryodhan's life had a superb cast, but he couldn't figure out the plot.",C:/DataSet/SNLI/ImagesTrain\image_3828.jpg
"Duryodhan's life had a superb cast, but he couldn't figure out the plot.",C:/DataSet/SNLI/ImagesTrain\image_3829.jpg
"Duryodhan's life had a superb cast, but he couldn't figure out the plot.",C:/DataSet/SNLI/ImagesTrain\image_3830.jpg
"Duryodhan's life had a superb cast, but he couldn't figure out the plot.",C:/DataSet/SNLI/ImagesTrain\image_3831.jpg
After 10 minutes your head becomes like spinning cotton candy.,C:/DataSet/SNLI/ImagesTrain\image_3832.jpg
After 10 minutes your head becomes like spinning cotton candy.,C:/DataSet/SNLI/ImagesTrain\image_3833.jpg
After 10 minutes your head becomes like spinning cotton candy.,C:/DataSet/SNLI/ImagesTrain\image_3834.jpg
After 10 minutes your head becomes like spinning cotton candy.,C:/DataSet/SNLI/ImagesTrain\image_3835.jpg
"Dressed all in black like this, she looked like a sheathed sword",C:/DataSet/SNLI/ImagesTrain\image_3836.jpg
"Dressed all in black like this, she looked like a sheathed sword",C:/DataSet/SNLI/ImagesTrain\image_3837.jpg
"Dressed all in black like this, she looked like a sheathed sword",C:/DataSet/SNLI/ImagesTrain\image_3838.jpg
"Dressed all in black like this, she looked like a sheathed sword",C:/DataSet/SNLI/ImagesTrain\image_3839.jpg
Middle age cut down her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_3840.jpg
Middle age cut down her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_3841.jpg
Middle age cut down her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_3842.jpg
Middle age cut down her appetite for travel.,C:/DataSet/SNLI/ImagesTrain\image_3843.jpg
They scoured through the job candidates.,C:/DataSet/SNLI/ImagesTrain\image_3844.jpg
They scoured through the job candidates.,C:/DataSet/SNLI/ImagesTrain\image_3845.jpg
They scoured through the job candidates.,C:/DataSet/SNLI/ImagesTrain\image_3846.jpg
They scoured through the job candidates.,C:/DataSet/SNLI/ImagesTrain\image_3847.jpg
The new band was absolutely on fire.,C:/DataSet/SNLI/ImagesTrain\image_3848.jpg
The new band was absolutely on fire.,C:/DataSet/SNLI/ImagesTrain\image_3849.jpg
The new band was absolutely on fire.,C:/DataSet/SNLI/ImagesTrain\image_3850.jpg
The new band was absolutely on fire.,C:/DataSet/SNLI/ImagesTrain\image_3851.jpg
"A maintenance access ladder carried them down; it was like a damned barrel , and he wasn't delighted with having three people climbing down on top of him.",C:/DataSet/SNLI/ImagesTrain\image_3852.jpg
"A maintenance access ladder carried them down; it was like a damned barrel , and he wasn't delighted with having three people climbing down on top of him.",C:/DataSet/SNLI/ImagesTrain\image_3853.jpg
"A maintenance access ladder carried them down; it was like a damned barrel , and he wasn't delighted with having three people climbing down on top of him.",C:/DataSet/SNLI/ImagesTrain\image_3854.jpg
"A maintenance access ladder carried them down; it was like a damned barrel , and he wasn't delighted with having three people climbing down on top of him.",C:/DataSet/SNLI/ImagesTrain\image_3855.jpg
It was a feather-light caress that felt like a sledgehammer.,C:/DataSet/SNLI/ImagesTrain\image_3856.jpg
It was a feather-light caress that felt like a sledgehammer.,C:/DataSet/SNLI/ImagesTrain\image_3857.jpg
It was a feather-light caress that felt like a sledgehammer.,C:/DataSet/SNLI/ImagesTrain\image_3858.jpg
"The knocking on the door was more assertive now, more like a herald's declaration.",C:/DataSet/SNLI/ImagesTrain\image_3859.jpg
"The knocking on the door was more assertive now, more like a herald's declaration.",C:/DataSet/SNLI/ImagesTrain\image_3860.jpg
"The knocking on the door was more assertive now, more like a herald's declaration.",C:/DataSet/SNLI/ImagesTrain\image_3861.jpg
"The knocking on the door was more assertive now, more like a herald's declaration.",C:/DataSet/SNLI/ImagesTrain\image_3862.jpg
The hidden sun boomerangs with light.,C:/DataSet/SNLI/ImagesTrain\image_3863.jpg
The hidden sun boomerangs with light.,C:/DataSet/SNLI/ImagesTrain\image_3864.jpg
The hidden sun boomerangs with light.,C:/DataSet/SNLI/ImagesTrain\image_3865.jpg
The hidden sun boomerangs with light.,C:/DataSet/SNLI/ImagesTrain\image_3866.jpg
The government digested the entire law into a code.,C:/DataSet/SNLI/ImagesTrain\image_3867.jpg
The government digested the entire law into a code.,C:/DataSet/SNLI/ImagesTrain\image_3868.jpg
The government digested the entire law into a code.,C:/DataSet/SNLI/ImagesTrain\image_3869.jpg
The government digested the entire law into a code.,C:/DataSet/SNLI/ImagesTrain\image_3870.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3871.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3872.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3873.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3874.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3875.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3876.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3877.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3878.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3879.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3880.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3881.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3882.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3883.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3884.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3885.jpg
We dug up some interesting facts,C:/DataSet/SNLI/ImagesTrain\image_3886.jpg
The man still had heavy feelings about the situation.,C:/DataSet/SNLI/ImagesTrain\image_3887.jpg
The man still had heavy feelings about the situation.,C:/DataSet/SNLI/ImagesTrain\image_3888.jpg
The man still had heavy feelings about the situation.,C:/DataSet/SNLI/ImagesTrain\image_3889.jpg
The man still had heavy feelings about the situation.,C:/DataSet/SNLI/ImagesTrain\image_3890.jpg
It was all so very like a miniature skyscraper .,C:/DataSet/SNLI/ImagesTrain\image_3891.jpg
It was all so very like a miniature skyscraper .,C:/DataSet/SNLI/ImagesTrain\image_3892.jpg
It was all so very like a miniature skyscraper .,C:/DataSet/SNLI/ImagesTrain\image_3893.jpg
It was all so very like a miniature skyscraper .,C:/DataSet/SNLI/ImagesTrain\image_3894.jpg
Every so often a peak could be seen like a granite tooth stabbing the sky.,C:/DataSet/SNLI/ImagesTrain\image_3895.jpg
Every so often a peak could be seen like a granite tooth stabbing the sky.,C:/DataSet/SNLI/ImagesTrain\image_3896.jpg
Every so often a peak could be seen like a granite tooth stabbing the sky.,C:/DataSet/SNLI/ImagesTrain\image_3897.jpg
Every so often a peak could be seen like a granite tooth stabbing the sky.,C:/DataSet/SNLI/ImagesTrain\image_3898.jpg
We funneled money into the education of our children.,C:/DataSet/SNLI/ImagesTrain\image_3899.jpg
We funneled money into the education of our children.,C:/DataSet/SNLI/ImagesTrain\image_3900.jpg
We funneled money into the education of our children.,C:/DataSet/SNLI/ImagesTrain\image_3901.jpg
Every star seemed to burst with new intensity.,C:/DataSet/SNLI/ImagesTrain\image_3902.jpg
"Eve waved and got into the big, black hearse, and miranda waved back like a kid at her first parade",C:/DataSet/SNLI/ImagesTrain\image_3903.jpg
"Eve waved and got into the big, black hearse, and miranda waved back like a kid at her first parade",C:/DataSet/SNLI/ImagesTrain\image_3904.jpg
"Eve waved and got into the big, black hearse, and miranda waved back like a kid at her first parade",C:/DataSet/SNLI/ImagesTrain\image_3905.jpg
"Eve waved and got into the big, black hearse, and miranda waved back like a kid at her first parade",C:/DataSet/SNLI/ImagesTrain\image_3906.jpg
His offer was like a faint scent of something delicious trailing through the air.,C:/DataSet/SNLI/ImagesTrain\image_3907.jpg
His offer was like a faint scent of something delicious trailing through the air.,C:/DataSet/SNLI/ImagesTrain\image_3908.jpg
His offer was like a faint scent of something delicious trailing through the air.,C:/DataSet/SNLI/ImagesTrain\image_3909.jpg
His offer was like a faint scent of something delicious trailing through the air.,C:/DataSet/SNLI/ImagesTrain\image_3910.jpg
"Streaks of electricity cackled through the air, swirling around and around like Lovecraftian tentacles.",C:/DataSet/SNLI/ImagesTrain\image_3911.jpg
But I think it says something about the current sour mood of the country.,C:/DataSet/SNLI/ImagesTrain\image_3912.jpg
But I think it says something about the current sour mood of the country.,C:/DataSet/SNLI/ImagesTrain\image_3913.jpg
But I think it says something about the current sour mood of the country.,C:/DataSet/SNLI/ImagesTrain\image_3914.jpg
With his war-club smote the doorways.,C:/DataSet/SNLI/ImagesTrain\image_3915.jpg
With his war-club smote the doorways.,C:/DataSet/SNLI/ImagesTrain\image_3916.jpg
With his war-club smote the doorways.,C:/DataSet/SNLI/ImagesTrain\image_3917.jpg
He was as handsome as the vampire in Nosferatu,C:/DataSet/SNLI/ImagesTrain\image_3918.jpg
He was as handsome as the vampire in Nosferatu,C:/DataSet/SNLI/ImagesTrain\image_3919.jpg
He was as handsome as the vampire in Nosferatu,C:/DataSet/SNLI/ImagesTrain\image_3920.jpg
He was as handsome as the vampire in Nosferatu,C:/DataSet/SNLI/ImagesTrain\image_3921.jpg
The sudden fame burst forth her ego.,C:/DataSet/SNLI/ImagesTrain\image_3922.jpg
The sudden fame burst forth her ego.,C:/DataSet/SNLI/ImagesTrain\image_3923.jpg
His nose was like a branch jutting from a tree.,C:/DataSet/SNLI/ImagesTrain\image_3924.jpg
His nose was like a branch jutting from a tree.,C:/DataSet/SNLI/ImagesTrain\image_3925.jpg
His nose was like a branch jutting from a tree.,C:/DataSet/SNLI/ImagesTrain\image_3926.jpg
His nose was like a branch jutting from a tree.,C:/DataSet/SNLI/ImagesTrain\image_3927.jpg
Everything is like a snowflake touching skin .,C:/DataSet/SNLI/ImagesTrain\image_3928.jpg
Everything is like a snowflake touching skin .,C:/DataSet/SNLI/ImagesTrain\image_3929.jpg
Everything is like a snowflake touching skin .,C:/DataSet/SNLI/ImagesTrain\image_3930.jpg
He's as religious as Richard Dawkins,C:/DataSet/SNLI/ImagesTrain\image_3931.jpg
He's as religious as Richard Dawkins,C:/DataSet/SNLI/ImagesTrain\image_3932.jpg
He's as religious as Richard Dawkins,C:/DataSet/SNLI/ImagesTrain\image_3933.jpg
He's as religious as Richard Dawkins,C:/DataSet/SNLI/ImagesTrain\image_3934.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3935.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3936.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3937.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3938.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3939.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3940.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3941.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3942.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3943.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3944.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3945.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3946.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3947.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3948.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3949.jpg
I was alone in a sea of unknown faces,C:/DataSet/SNLI/ImagesTrain\image_3950.jpg
John loomed behind his class mates.,C:/DataSet/SNLI/ImagesTrain\image_3951.jpg
John loomed behind his class mates.,C:/DataSet/SNLI/ImagesTrain\image_3952.jpg
John loomed behind his class mates.,C:/DataSet/SNLI/ImagesTrain\image_3953.jpg
John loomed behind his class mates.,C:/DataSet/SNLI/ImagesTrain\image_3954.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3955.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3956.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3957.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3958.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3959.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3960.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3961.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3962.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3963.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3964.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3965.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3966.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3967.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3968.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3969.jpg
It always rained in my life  he said,C:/DataSet/SNLI/ImagesTrain\image_3970.jpg
The judge is as honest as Pinocchio,C:/DataSet/SNLI/ImagesTrain\image_3971.jpg
The judge is as honest as Pinocchio,C:/DataSet/SNLI/ImagesTrain\image_3972.jpg
The judge is as honest as Pinocchio,C:/DataSet/SNLI/ImagesTrain\image_3973.jpg
Clementine was pinned like a butterfly in a glass case.,C:/DataSet/SNLI/ImagesTrain\image_3974.jpg
Clementine was pinned like a butterfly in a glass case.,C:/DataSet/SNLI/ImagesTrain\image_3975.jpg
Clementine was pinned like a butterfly in a glass case.,C:/DataSet/SNLI/ImagesTrain\image_3976.jpg
Clementine was pinned like a butterfly in a glass case.,C:/DataSet/SNLI/ImagesTrain\image_3977.jpg
"You disagree? Okay, shoot!",C:/DataSet/SNLI/ImagesTrain\image_3978.jpg
"You disagree? Okay, shoot!",C:/DataSet/SNLI/ImagesTrain\image_3979.jpg
"You disagree? Okay, shoot!",C:/DataSet/SNLI/ImagesTrain\image_3980.jpg
"You disagree? Okay, shoot!",C:/DataSet/SNLI/ImagesTrain\image_3981.jpg
I attacked the problem as soon as i got out of bed.,C:/DataSet/SNLI/ImagesTrain\image_3982.jpg
I attacked the problem as soon as i got out of bed.,C:/DataSet/SNLI/ImagesTrain\image_3983.jpg
I attacked the problem as soon as i got out of bed.,C:/DataSet/SNLI/ImagesTrain\image_3984.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3985.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3986.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3987.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3988.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3989.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3990.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3991.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3992.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3993.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3994.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3995.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3996.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3997.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3998.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_3999.jpg
he was feeling down hurt and sad,C:/DataSet/SNLI/ImagesTrain\image_4000.jpg
The dollar has been dragged by inflation.,C:/DataSet/SNLI/ImagesTrain\image_4001.jpg
The dollar has been dragged by inflation.,C:/DataSet/SNLI/ImagesTrain\image_4002.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4003.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4004.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4005.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4006.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4007.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4008.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4009.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4010.jpg
I prefer blunt honesty especially from people who are supposed to be reporting the truth.,C:/DataSet/SNLI/ImagesTrain\image_4011.jpg
"Through the stone, the world was like a pencil drawing .",C:/DataSet/SNLI/ImagesTrain\image_4012.jpg
"Through the stone, the world was like a pencil drawing .",C:/DataSet/SNLI/ImagesTrain\image_4013.jpg
"Through the stone, the world was like a pencil drawing .",C:/DataSet/SNLI/ImagesTrain\image_4014.jpg
I understand him as easy as ancient Greek,C:/DataSet/SNLI/ImagesTrain\image_4015.jpg
I understand him as easy as ancient Greek,C:/DataSet/SNLI/ImagesTrain\image_4016.jpg
I understand him as easy as ancient Greek,C:/DataSet/SNLI/ImagesTrain\image_4017.jpg
I understand him as easy as ancient Greek,C:/DataSet/SNLI/ImagesTrain\image_4018.jpg
Her hair was almost like a raven's wing,C:/DataSet/SNLI/ImagesTrain\image_4019.jpg
Her hair was almost like a raven's wing,C:/DataSet/SNLI/ImagesTrain\image_4020.jpg
Her hair was almost like a raven's wing,C:/DataSet/SNLI/ImagesTrain\image_4021.jpg
Her sandals had crepe-thin soles and heels like a wedding cake.,C:/DataSet/SNLI/ImagesTrain\image_4022.jpg
Her sandals had crepe-thin soles and heels like a wedding cake.,C:/DataSet/SNLI/ImagesTrain\image_4023.jpg
Your product is as resilient as paper,C:/DataSet/SNLI/ImagesTrain\image_4024.jpg
Your product is as resilient as paper,C:/DataSet/SNLI/ImagesTrain\image_4025.jpg
"His skin was pale and blue, and his eyes were like a glacier crevasse.",C:/DataSet/SNLI/ImagesTrain\image_4026.jpg
"His skin was pale and blue, and his eyes were like a glacier crevasse.",C:/DataSet/SNLI/ImagesTrain\image_4027.jpg
"Reincarnation has been proven, memories are now like an accessable photo album.",C:/DataSet/SNLI/ImagesTrain\image_4028.jpg
"Reincarnation has been proven, memories are now like an accessable photo album.",C:/DataSet/SNLI/ImagesTrain\image_4029.jpg
"Reincarnation has been proven, memories are now like an accessable photo album.",C:/DataSet/SNLI/ImagesTrain\image_4030.jpg
"Reincarnation has been proven, memories are now like an accessable photo album.",C:/DataSet/SNLI/ImagesTrain\image_4031.jpg
I asked for your help and you disappeared from radar.,C:/DataSet/SNLI/ImagesTrain\image_4032.jpg
I asked for your help and you disappeared from radar.,C:/DataSet/SNLI/ImagesTrain\image_4033.jpg
I asked for your help and you disappeared from radar.,C:/DataSet/SNLI/ImagesTrain\image_4034.jpg
I asked for your help and you disappeared from radar.,C:/DataSet/SNLI/ImagesTrain\image_4035.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4036.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4037.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4038.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4039.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4040.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4041.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4042.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4043.jpg
The creativity flowed from the parents as well as the children.,C:/DataSet/SNLI/ImagesTrain\image_4044.jpg
"He should be in his car now, driving away, and yet here he was, like a fly caught in a spiderweb.",C:/DataSet/SNLI/ImagesTrain\image_4045.jpg
"He should be in his car now, driving away, and yet here he was, like a fly caught in a spiderweb.",C:/DataSet/SNLI/ImagesTrain\image_4046.jpg
"He should be in his car now, driving away, and yet here he was, like a fly caught in a spiderweb.",C:/DataSet/SNLI/ImagesTrain\image_4047.jpg
"He should be in his car now, driving away, and yet here he was, like a fly caught in a spiderweb.",C:/DataSet/SNLI/ImagesTrain\image_4048.jpg
"Sure, I'd played plenty of souza in band class, but I hadn't expected something llike a circus piece man.",C:/DataSet/SNLI/ImagesTrain\image_4049.jpg
"Sure, I'd played plenty of souza in band class, but I hadn't expected something llike a circus piece man.",C:/DataSet/SNLI/ImagesTrain\image_4050.jpg
"Sure, I'd played plenty of souza in band class, but I hadn't expected something llike a circus piece man.",C:/DataSet/SNLI/ImagesTrain\image_4051.jpg
"Sure, I'd played plenty of souza in band class, but I hadn't expected something llike a circus piece man.",C:/DataSet/SNLI/ImagesTrain\image_4052.jpg
His declarations sparked a fire in the community.,C:/DataSet/SNLI/ImagesTrain\image_4053.jpg
His declarations sparked a fire in the community.,C:/DataSet/SNLI/ImagesTrain\image_4054.jpg
His declarations sparked a fire in the community.,C:/DataSet/SNLI/ImagesTrain\image_4055.jpg
The teapot shuddered as the water boiled.,C:/DataSet/SNLI/ImagesTrain\image_4056.jpg
The teapot shuddered as the water boiled.,C:/DataSet/SNLI/ImagesTrain\image_4057.jpg
The teapot shuddered as the water boiled.,C:/DataSet/SNLI/ImagesTrain\image_4058.jpg
The teapot shuddered as the water boiled.,C:/DataSet/SNLI/ImagesTrain\image_4059.jpg
Navigating fantasy Japan has proven like understanding hieroglyphics while drunk,C:/DataSet/SNLI/ImagesTrain\image_4060.jpg
Navigating fantasy Japan has proven like understanding hieroglyphics while drunk,C:/DataSet/SNLI/ImagesTrain\image_4061.jpg
Navigating fantasy Japan has proven like understanding hieroglyphics while drunk,C:/DataSet/SNLI/ImagesTrain\image_4062.jpg
Navigating fantasy Japan has proven like understanding hieroglyphics while drunk,C:/DataSet/SNLI/ImagesTrain\image_4063.jpg
"I wanted to get money, but the ATM surrendered.",C:/DataSet/SNLI/ImagesTrain\image_4064.jpg
"I wanted to get money, but the ATM surrendered.",C:/DataSet/SNLI/ImagesTrain\image_4065.jpg
The children were roses: beautiful and forlorn.,C:/DataSet/SNLI/ImagesTrain\image_4066.jpg
The children were roses: beautiful and forlorn.,C:/DataSet/SNLI/ImagesTrain\image_4067.jpg
The children were roses: beautiful and forlorn.,C:/DataSet/SNLI/ImagesTrain\image_4068.jpg
The children were roses: beautiful and forlorn.,C:/DataSet/SNLI/ImagesTrain\image_4069.jpg
"Even though she was much older than he, she was extremely like an untouched doll .",C:/DataSet/SNLI/ImagesTrain\image_4070.jpg
"Even though she was much older than he, she was extremely like an untouched doll .",C:/DataSet/SNLI/ImagesTrain\image_4071.jpg
"Even though she was much older than he, she was extremely like an untouched doll .",C:/DataSet/SNLI/ImagesTrain\image_4072.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4073.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4074.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4075.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4076.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4077.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4078.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4079.jpg
Her joy was blinding,C:/DataSet/SNLI/ImagesTrain\image_4080.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4081.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4082.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4083.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4084.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4085.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4086.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4087.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4088.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4089.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4090.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4091.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4092.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4093.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4094.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4095.jpg
The new band was absolutely on fire,C:/DataSet/SNLI/ImagesTrain\image_4096.jpg
the stove got as hot as a polar vortex,C:/DataSet/SNLI/ImagesTrain\image_4097.jpg
the stove got as hot as a polar vortex,C:/DataSet/SNLI/ImagesTrain\image_4098.jpg
the stove got as hot as a polar vortex,C:/DataSet/SNLI/ImagesTrain\image_4099.jpg
the stove got as hot as a polar vortex,C:/DataSet/SNLI/ImagesTrain\image_4100.jpg
"I was starting to realize that although at first the whole ""star-crossed lovers"" thing seemed like an exotic love story or classic tale right out of a page of history , it was a lot more complicated and messy than I had ever wished for.",C:/DataSet/SNLI/ImagesTrain\image_4101.jpg
"I was starting to realize that although at first the whole ""star-crossed lovers"" thing seemed like an exotic love story or classic tale right out of a page of history , it was a lot more complicated and messy than I had ever wished for.",C:/DataSet/SNLI/ImagesTrain\image_4102.jpg
"I was starting to realize that although at first the whole ""star-crossed lovers"" thing seemed like an exotic love story or classic tale right out of a page of history , it was a lot more complicated and messy than I had ever wished for.",C:/DataSet/SNLI/ImagesTrain\image_4103.jpg
"I was starting to realize that although at first the whole ""star-crossed lovers"" thing seemed like an exotic love story or classic tale right out of a page of history , it was a lot more complicated and messy than I had ever wished for.",C:/DataSet/SNLI/ImagesTrain\image_4104.jpg
The snow swaddled the earth like a mother would her infant child.,C:/DataSet/SNLI/ImagesTrain\image_4105.jpg
The snow swaddled the earth like a mother would her infant child.,C:/DataSet/SNLI/ImagesTrain\image_4106.jpg
The snow swaddled the earth like a mother would her infant child.,C:/DataSet/SNLI/ImagesTrain\image_4107.jpg
